fproceso,subdepto,qfabrica,pares,vcestil,requiere,meta,ndepto
25/04/2017,"PLANTAS",1,196,"10693",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,6,"11123",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,10,"12161",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,19,"12647",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,397,"1525",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,10,"18298",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,41,"30021",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,10,"30022",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,363,"40074",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,43,"60251",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,897,"75015",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,20,"90081",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,6,"9167",T,4000,"PLANTAS1"
25/04/2017,"PLANTAS",1,8,"95081",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,31,"10302",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,590,"10556",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,573,"10673",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,156,"10693",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,166,"14076",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,54,"18312",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,7,"30021",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,103,"40074",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,33,"554",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,567,"75015",T,4000,"PLANTAS1"
26/04/2017,"PLANTAS",1,234,"9167",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,100,"10300",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,37,"10554",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,55,"10556",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,29,"10673",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,15,"10693",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,969,"12647",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,12,"14076",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,209,"1525",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,234,"18311",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,240,"18314",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,194,"18320",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,387,"50011",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,29,"75015",T,4000,"PLANTAS1"
27/04/2017,"PLANTAS",1,56,"90081",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,100,"10300",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,54,"10303",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,314,"10556",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,280,"10673",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,142,"10699",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,46,"10709",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,312,"11932",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,24,"11974",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,276,"12647",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,29,"14862",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,190,"1525",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,167,"1645",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,8,"18311",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,234,"2052",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,16,"40074",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,11,"554",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,576,"60251",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,51,"6686",T,4000,"PLANTAS1"
28/04/2017,"PLANTAS",1,31,"783",T,4000,"PLANTAS1"
29/04/2017,"PLANTAS",1,146,"10303",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,391,"10554",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,580,"10673",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,92,"18299",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,64,"18318",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,6,"2052",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,14,"60251",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,7,"6686",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,392,"8043",T,2000,"PLANTAS1"
29/04/2017,"PLANTAS",1,200,"8060",T,2000,"PLANTAS1"
02/05/2017,"PLANTAS",1,269,"10302",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,709,"10554",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,24,"10556",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,20,"10709",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,406,"11123",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,18,"1645",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,8,"18299",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,781,"18312",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,200,"18314",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,35,"18318",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,198,"30022",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,14,"60251",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,200,"8044",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,269,"90081",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,158,"90083",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,241,"95042",T,4000,"PLANTAS1"
02/05/2017,"PLANTAS",1,115,"95081",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,200,"10300",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,173,"10303",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,182,"10551",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,85,"10554",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,482,"10673",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,14,"10699",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,450,"11123",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,27,"11571",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,10,"11932",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,36,"12647",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,11,"18312",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,36,"20003",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,276,"30022",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,134,"30093",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,84,"40801",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,19,"60251",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,10,"75015",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,150,"783",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,10,"90083",T,4000,"PLANTAS1"
03/05/2017,"PLANTAS",1,74,"95081",T,4000,"PLANTAS1"
06/04/2017,"PREPARADO",1,200,"10300",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,48,"10699",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,45,"11077",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,131,"11123",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,60,"11932",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,199,"13906",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,200,"14076",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,150,"14862",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,151,"18299",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,500,"18311",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,96,"18312",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,43,"18318",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,104,"30245",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,12,"60251",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,150,"783",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,30,"8060",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,36,"90078",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,44,"95081",T,4000,"PREPARADO1"
06/04/2017,"PREPARADO",1,22,"95082",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,200,"10302",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,200,"10303",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,36,"10552",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,3,"11123",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,45,"11932",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,9,"12647",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,265,"1525",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,147,"18299",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,122,"18312",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,37,"18318",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,373,"18320",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,72,"30093",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,466,"40074",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,60,"40803",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,250,"554",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,113,"75015",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,108,"90081",T,4000,"PREPARADO1"
07/04/2017,"PREPARADO",1,36,"90084",T,4000,"PREPARADO1"
08/04/2017,"PREPARADO",1,226,"10554",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,469,"10709",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,84,"12647",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,67,"13904",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,388,"1525",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,174,"18303",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,541,"18312",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,26,"18320",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,246,"20081",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,13,"40074",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,240,"550",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,125,"60253",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,108,"9167",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,240,"9169",T,2000,"PREPARADO1"
08/04/2017,"PREPARADO",1,173,"95082",T,2000,"PREPARADO1"
17/04/2017,"PREPARADO",1,161,"10303",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,12,"10554",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,826,"10673",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,143,"10709",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,74,"11123",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,31,"11932",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,60,"11977",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,61,"13584",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,47,"1525",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,10,"18303",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,37,"18312",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,71,"20021",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,176,"30022",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,64,"30092",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,142,"40801",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,437,"60251",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,25,"60253",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,50,"8044",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,36,"90084",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,132,"9167",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,84,"95042",T,4000,"PREPARADO1"
17/04/2017,"PREPARADO",1,25,"95082",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,39,"10303",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,25,"10552",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,34,"10673",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,37,"11571",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,42,"12647",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,694,"1525",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,5,"18303",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,436,"18311",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,60,"20023",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,32,"2052",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,117,"30022",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,32,"40071",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,23,"50011",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,574,"60251",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,22,"75015",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,146,"8044",T,4000,"PREPARADO1"
18/04/2017,"PREPARADO",1,24,"95042",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,300,"10300",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,24,"10552",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,48,"10554",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,1022,"10673",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,52,"10700",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,62,"11123",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,12,"11571",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,36,"13904",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,81,"1525",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,100,"18298",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,59,"18311",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,400,"18320",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,8,"2052",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,36,"30021",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,78,"30093",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,42,"40071",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,92,"40074",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,36,"40802",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,24,"60251",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,139,"8043",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,60,"90081",T,4000,"PREPARADO1"
19/04/2017,"PREPARADO",1,56,"90083",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,200,"10302",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,245,"10556",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,866,"10673",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,60,"10693",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,36,"10708",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,24,"11933",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,60,"12161",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,56,"12647",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,196,"14076",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,23,"1525",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,289,"18312",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,40,"18314",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,12,"30021",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,70,"75015",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,207,"8043",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,170,"8060",T,4000,"PREPARADO1"
20/04/2017,"PREPARADO",1,42,"95081",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,1042,"10556",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,957,"10673",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,36,"10693",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,12,"11933",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,12,"12161",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,500,"18312",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,103,"30022",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,607,"75015",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,41,"8043",T,4000,"PREPARADO1"
21/04/2017,"PREPARADO",1,30,"8060",T,4000,"PREPARADO1"
22/04/2017,"PREPARADO",1,200,"10300",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,70,"10556",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,29,"14862",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,99,"18320",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,11,"30022",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,745,"40074",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,298,"75015",T,2000,"PREPARADO1"
22/04/2017,"PREPARADO",1,31,"783",T,2000,"PREPARADO1"
24/04/2017,"PREPARADO",1,37,"10554",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,606,"10673",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,357,"10693",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,178,"14076",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,397,"1525",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,185,"1645",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,242,"18311",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,95,"18320",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,46,"20081",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,384,"30221",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,248,"40074",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,387,"50011",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,44,"554",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,58,"6686",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,559,"75015",T,4000,"PREPARADO1"
24/04/2017,"PREPARADO",1,56,"90081",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,300,"10302",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,346,"10556",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,156,"10699",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,24,"11974",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,1245,"12647",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,399,"1525",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,299,"18312",T,4000,"PREPARADO1"
25/04/2017,"PREPARADO",1,240,"18314",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,1023,"10554",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,66,"10709",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,136,"11932",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,100,"18299",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,493,"18312",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,99,"18318",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,240,"2052",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,592,"60251",T,4000,"PREPARADO1"
26/04/2017,"PREPARADO",1,178,"8043",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,200,"10303",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,144,"10554",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,830,"10673",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,24,"10708",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,573,"11077",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,782,"11123",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,144,"11932",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,200,"18314",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,16,"20021",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,22,"30221",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,271,"30222",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,12,"60251",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,214,"8043",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,140,"8060",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,269,"90081",T,4000,"PREPARADO1"
27/04/2017,"PREPARADO",1,168,"90083",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,158,"10551",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,18,"10554",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,247,"11077",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,119,"11123",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,36,"11932",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,258,"11974",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,168,"13584",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,99,"18299",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,142,"20021",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,196,"20081",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,22,"40801",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,166,"50013",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,200,"8044",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,60,"8060",T,4000,"PREPARADO1"
28/04/2017,"PREPARADO",1,190,"95042",T,4000,"PREPARADO1"
29/04/2017,"PREPARADO",1,200,"10300",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,194,"10303",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,60,"10551",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,210,"10552",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,170,"12984",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,188,"14076",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,225,"1525",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,272,"30022",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,50,"30093",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,50,"40801",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,146,"50013",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,150,"783",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,51,"95042",T,2000,"PREPARADO1"
29/04/2017,"PREPARADO",1,150,"95081",T,2000,"PREPARADO1"
02/05/2017,"PREPARADO",1,300,"10302",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,6,"10303",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,30,"10552",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,170,"10554",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,400,"10556",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,783,"10673",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,244,"11131",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,16,"11571",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,6,"11932",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,36,"12647",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,14,"13275",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,474,"1525",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,199,"1645",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,78,"18303",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,444,"18312",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,200,"18314",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,383,"18320",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,250,"2052",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,202,"30022",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,84,"30093",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,164,"30221",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,66,"30222",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,12,"40801",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,20,"50013",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,250,"550",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,100,"554",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,18,"60251",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,19,"75015",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,162,"8043",T,4000,"PREPARADO1"
02/05/2017,"PREPARADO",1,39,"95081",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,140,"10556",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,871,"10673",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,109,"10704",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,640,"11077",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,18,"11571",T,4000,"PREPARADO1"
03/05/2017,"PREPARADO",1,417,"12647",T,4000,"PREPARADO1"
